"timestamp","category","item_name","quantity","image_url"
2025-06-10 14:47:30.23552,"Cosmetics Stock","Red Tractor","1","https://i.postimg.cc/fRZ14qm8/Red-Tractor.png"
2025-06-10 14:47:30.23552,"Cosmetics Stock","Log","1","https://i.postimg.cc/wxLW6c6Z/Log.png"
2025-06-10 14:47:30.23552,"Cosmetics Stock","Small Circle Tile","5","https://i.postimg.cc/rwmCtSk8/Small-Circle-Tile.png"
2025-06-10 14:47:30.23552,"Cosmetics Stock","Hay Bale","1","https://i.postimg.cc/d1zS55Jm/Hay-Bale.png"
2025-06-10 14:47:30.23552,"Cosmetics Stock","Light On Ground","1","https://i.postimg.cc/15WDPfNb/Light-On-Ground.png"
2025-06-10 14:47:30.23552,"Cosmetics Stock","Curved Canopy","1","https://i.postimg.cc/hjhHyJTg/Curved-Canopy.png"
2025-06-10 14:47:30.23552,"Cosmetics Stock","Large Stone Pad","3","https://i.postimg.cc/jj2gKp54/Large-Stone-Pad.png"
2025-06-10 14:47:30.23552,"Cosmetics Stock","White Bench","1","https://i.postimg.cc/Qd9K3SDW/White-Bench.png"
2025-06-10 14:47:30.23552,"Night Stock","Twilight Crate","1","https://i.postimg.cc/tJ0T5Gwq/image.png"
2025-06-10 14:47:30.23552,"Night Stock","Star Caller","1","https://i.postimg.cc/3wsYMCB9/image.png"
